city,state_id,state_name,timezone
Dale City,VA,Virginia,America/New_York
Missouri City,TX,Texas,America/Chicago
Lake Jackson,TX,Texas,America/Chicago
Altoona,PA,Pennsylvania,America/New_York
Doral,FL,Florida,America/New_York
Owensboro,KY,Kentucky,America/Chicago
Centreville,VA,Virginia,America/New_York
Mount Vernon,NY,New York,America/New_York
Baldwin Park,CA,California,America/Los_Angeles
Broomfield,CO,Colorado,America/Denver
Redlands,CA,California,America/Los_Angeles
Cleveland,TN,Tennessee,America/New_York
Dothan,AL,Alabama,America/Chicago
Camden,NJ,New Jersey,America/New_York
Redmond,WA,Washington,America/Los_Angeles
Framingham,MA,Massachusetts,America/New_York
Jackson,TN,Tennessee,America/Chicago
Janesville,WI,Wisconsin,America/Chicago
Juana Díaz,PR,Puerto Rico,America/Puerto_Rico
Mansfield,TX,Texas,America/Chicago
Waukesha,WI,Wisconsin,America/Chicago
Tamarac,FL,Florida,America/New_York
Wenatchee,WA,Washington,America/Los_Angeles
Daytona Beach,FL,Florida,America/New_York
Castle Rock,CO,Colorado,America/Denver
Redondo Beach,CA,California,America/Los_Angeles
Wilmington,DE,Delaware,America/New_York
San Marcos,TX,Texas,America/Chicago
Union City,CA,California,America/Los_Angeles
Eldersburg,MD,Maryland,America/New_York
Conway,AR,Arkansas,America/Chicago
Bayonne,NJ,New Jersey,America/New_York
Guaynabo,PR,Puerto Rico,America/Puerto_Rico
Rocklin,CA,California,America/Los_Angeles
Passaic,NJ,New Jersey,America/New_York
Sheboygan,WI,Wisconsin,America/Chicago
Casas Adobes,AZ,Arizona,America/Phoenix
St. Charles,MO,Missouri,America/Chicago
Maple Grove,MN,Minnesota,America/Chicago
Walnut Creek,CA,California,America/Los_Angeles
Dublin,CA,California,America/Los_Angeles
North Richland Hills,TX,Texas,America/Chicago
Gary,IN,Indiana,America/Chicago
Glen Burnie,MD,Maryland,America/New_York
Bristol,TN,Tennessee,America/New_York
Decatur,AL,Alabama,America/Chicago
West Bend,WI,Wisconsin,America/Chicago
Lodi,CA,California,America/Los_Angeles
Lima,OH,Ohio,America/New_York
Florida,PR,Puerto Rico,America/Puerto_Rico
Lakeville,MN,Minnesota,America/Chicago
Blaine,MN,Minnesota,America/Chicago
Poinciana,FL,Florida,America/New_York
East Orange,NJ,New Jersey,America/New_York
Noblesville,IN,Indiana,America/Indiana/Indianapolis
Gaithersburg,MD,Maryland,America/New_York
Lake Elsinore,CA,California,America/Los_Angeles
Palo Alto,CA,California,America/Los_Angeles
Eastvale,CA,California,America/Los_Angeles
Tulare,CA,California,America/Los_Angeles
Rogers,AR,Arkansas,America/Chicago
Yorba Linda,CA,California,America/Los_Angeles
Parkersburg,WV,West Virginia,America/New_York
Eagan,MN,Minnesota,America/Chicago
Weston,FL,Florida,America/New_York
Longview,WA,Washington,America/Los_Angeles
Bay City,MI,Michigan,America/Detroit
Dubuque,IA,Iowa,America/Chicago
Union City,NJ,New Jersey,America/New_York
Porterville,CA,California,America/Los_Angeles
Mount Vernon,WA,Washington,America/Los_Angeles
Palatine,IL,Illinois,America/Chicago
El Paso de Robles,CA,California,America/Los_Angeles
West Des Moines,IA,Iowa,America/Chicago
Lynwood,CA,California,America/Los_Angeles
Skokie,IL,Illinois,America/Chicago
Sherman,TX,Texas,America/Chicago
Rockville,MD,Maryland,America/New_York
Haverhill,MA,Massachusetts,America/New_York
Hanover,PA,Pennsylvania,America/New_York
Shawnee,KS,Kansas,America/Chicago
Rome,GA,Georgia,America/New_York
Schenectady,NY,New York,America/New_York
South Hill,WA,Washington,America/Los_Angeles
DeKalb,IL,Illinois,America/Chicago
Petaluma,CA,California,America/Los_Angeles
Sammamish,WA,Washington,America/Los_Angeles
Georgetown,TX,Texas,America/Chicago
Carbondale,IL,Illinois,America/Chicago
Delray Beach,FL,Florida,America/New_York
Dundalk,MD,Maryland,America/New_York
Kenner,LA,Louisiana,America/Chicago
Albany,OR,Oregon,America/Los_Angeles
Ankeny,IA,Iowa,America/Chicago
South San Francisco,CA,California,America/Los_Angeles
Castro Valley,CA,California,America/Los_Angeles
Bethesda,MD,Maryland,America/New_York
Saratoga Springs,NY,New York,America/New_York
Corvallis,OR,Oregon,America/Los_Angeles
Brentwood,NY,New York,America/New_York
Ames,IA,Iowa,America/Chicago
Glens Falls,NY,New York,America/New_York
Michigan City,IN,Indiana,America/Chicago
Victoria,TX,Texas,America/Chicago
Malden,MA,Massachusetts,America/New_York
Weirton,WV,West Virginia,America/New_York
Novi,MI,Michigan,America/Detroit
Guayama,PR,Puerto Rico,America/Puerto_Rico
Alpharetta,GA,Georgia,America/New_York
Wesley Chapel,FL,Florida,America/New_York
Waltham,MA,Massachusetts,America/New_York
Laguna Niguel,CA,California,America/Los_Angeles
San Clemente,CA,California,America/Los_Angeles
North Little Rock,AR,Arkansas,America/Chicago
Fairbanks,AK,Alaska,America/Anchorage
Florence-Graham,CA,California,America/Los_Angeles
Eden Prairie,MN,Minnesota,America/Chicago
Twin Rivers,NJ,New Jersey,America/New_York
Pflugerville,TX,Texas,America/Chicago
Casper,WY,Wyoming,America/Denver
Burnsville,MN,Minnesota,America/Chicago
Grand Forks,ND,North Dakota,America/Chicago
Brentwood,CA,California,America/Los_Angeles
Millcreek,UT,Utah,America/Denver
Elmira,NY,New York,America/New_York
Sebring,FL,Florida,America/New_York
La Habra,CA,California,America/Los_Angeles
Coon Rapids,MN,Minnesota,America/Chicago
Bossier City,LA,Louisiana,America/Chicago
Hamilton,OH,Ohio,America/New_York
Taylor,MI,Michigan,America/Detroit
Lakewood,WA,Washington,America/Los_Angeles
Greenwood,IN,Indiana,America/Indiana/Indianapolis
Bellevue,NE,Nebraska,America/Chicago
Montebello,CA,California,America/Los_Angeles
Moore,OK,Oklahoma,America/Chicago
Council Bluffs,IA,Iowa,America/Chicago
Rowlett,TX,Texas,America/Chicago
Spring,TX,Texas,America/Chicago
Port Charlotte,FL,Florida,America/New_York
Reston,VA,Virginia,America/New_York
Pico Rivera,CA,California,America/Los_Angeles
Dearborn Heights,MI,Michigan,America/Detroit
Port Orange,FL,Florida,America/New_York
Encinitas,CA,California,America/Los_Angeles
Springfield,OR,Oregon,America/Los_Angeles
Great Falls,MT,Montana,America/Denver
Rocky Mount,NC,North Carolina,America/New_York
Commerce City,CO,Colorado,America/Denver
Pontiac,MI,Michigan,America/Detroit
The Hammocks,FL,Florida,America/New_York
Wellington,FL,Florida,America/New_York
San Rafael,CA,California,America/Los_Angeles
Monterey Park,CA,California,America/Los_Angeles
La Mesa,CA,California,America/Los_Angeles
Woodland,CA,California,America/Los_Angeles
Marietta,GA,Georgia,America/New_York
Chapel Hill,NC,North Carolina,America/New_York
Gardena,CA,California,America/Los_Angeles
Meriden,CT,Connecticut,America/New_York
Bristol,CT,Connecticut,America/New_York
Revere,MA,Massachusetts,America/New_York
Medford,MA,Massachusetts,America/New_York
Palm Harbor,FL,Florida,America/New_York
Cupertino,CA,California,America/Los_Angeles
Jupiter,FL,Florida,America/New_York
Hendersonville,TN,Tennessee,America/Chicago
North Miami,FL,Florida,America/New_York
Des Plaines,IL,Illinois,America/Chicago
Taylorsville,UT,Utah,America/Denver
West Allis,WI,Wisconsin,America/Chicago
Sanford,FL,Florida,America/New_York
Huntersville,NC,North Carolina,America/New_York
Euless,TX,Texas,America/Chicago
Richland,WA,Washington,America/Los_Angeles
Santee,CA,California,America/Los_Angeles
White Plains,NY,New York,America/New_York
Hoboken,NJ,New Jersey,America/New_York
Kokomo,IN,Indiana,America/Indiana/Indianapolis
Taunton,MA,Massachusetts,America/New_York
St. Clair Shores,MI,Michigan,America/Detroit
Towson,MD,Maryland,America/New_York
Caldwell,ID,Idaho,America/Boise
South Whittier,CA,California,America/Los_Angeles
Orland Park,IL,Illinois,America/Chicago
Stonecrest,GA,Georgia,America/New_York
Palm Beach Gardens,FL,Florida,America/New_York
Royal Oak,MI,Michigan,America/Detroit
Margate,FL,Florida,America/New_York
Blue Springs,MO,Missouri,America/Chicago
Shoreline,WA,Washington,America/Los_Angeles
Midwest City,OK,Oklahoma,America/Chicago
Bowie,MD,Maryland,America/New_York
Apex,NC,North Carolina,America/New_York
Oak Lawn,IL,Illinois,America/Chicago
Carson City,NV,Nevada,America/Los_Angeles
Fountainebleau,FL,Florida,America/New_York
Queen Creek,AZ,Arizona,America/Phoenix
Leander,TX,Texas,America/Chicago
Bartlett,TN,Tennessee,America/Chicago
St. Cloud,FL,Florida,America/New_York
Coconut Creek,FL,Florida,America/New_York
Kettering,OH,Ohio,America/New_York
Parker,CO,Colorado,America/Denver
St. Peters,MO,Missouri,America/Chicago
Fountain Valley,CA,California,America/Los_Angeles
Maricopa,AZ,Arizona,America/Phoenix
Berwyn,IL,Illinois,America/Chicago
National City,CA,California,America/Los_Angeles
Lenexa,KS,Kansas,America/Chicago
Highland,CA,California,America/Los_Angeles
Arcadia,CA,California,America/Los_Angeles
Mount Prospect,IL,Illinois,America/Chicago
Lake Havasu City,AZ,Arizona,America/Los_Angeles
Tinley Park,IL,Illinois,America/Chicago
DeSoto,TX,Texas,America/Chicago
New Brunswick,NJ,New Jersey,America/New_York
Chicopee,MA,Massachusetts,America/New_York
Madison,AL,Alabama,America/Chicago
West Haven,CT,Connecticut,America/New_York
Smyrna,GA,Georgia,America/New_York
Huntington Park,CA,California,America/Los_Angeles
Wylie,TX,Texas,America/Chicago
Diamond Bar,CA,California,America/Los_Angeles
Apple Valley,MN,Minnesota,America/Chicago
Perth Amboy,NJ,New Jersey,America/New_York
Bradenton,FL,Florida,America/New_York
Brookhaven,GA,Georgia,America/New_York
Hacienda Heights,CA,California,America/Los_Angeles
Manhattan,KS,Kansas,America/Chicago
Tigard,OR,Oregon,America/Los_Angeles
Tamiami,FL,Florida,America/New_York
Yucaipa,CA,California,America/Los_Angeles
Westchester,FL,Florida,America/New_York
Peabody,MA,Massachusetts,America/New_York
Plainfield,NJ,New Jersey,America/New_York
Southaven,MS,Mississippi,America/Chicago
Apopka,FL,Florida,America/New_York
Oak Park,IL,Illinois,America/Chicago
Horizon West,FL,Florida,America/New_York
Severn,MD,Maryland,America/New_York
Paramount,CA,California,America/Los_Angeles
Colton,CA,California,America/Los_Angeles
Kentwood,MI,Michigan,America/Detroit
Aspen Hill,MD,Maryland,America/New_York
Minnetonka,MN,Minnesota,America/Chicago
Wheaton,IL,Illinois,America/Chicago
West Sacramento,CA,California,America/Los_Angeles
Casa Grande,AZ,Arizona,America/Phoenix
Normal,IL,Illinois,America/Chicago
Kendale Lakes,FL,Florida,America/New_York
San Jacinto,CA,California,America/Los_Angeles
Novato,CA,California,America/Los_Angeles
Pinellas Park,FL,Florida,America/New_York
Galveston,TX,Texas,America/Chicago
Edina,MN,Minnesota,America/Chicago
Herriman,UT,Utah,America/Denver
Elyria,OH,Ohio,America/New_York
Grand Island,NE,Nebraska,America/Chicago
Aloha,OR,Oregon,America/Los_Angeles
Lacey,WA,Washington,America/Los_Angeles
Bentonville,AR,Arkansas,America/Chicago
Levittown,NY,New York,America/New_York
Methuen Town,MA,Massachusetts,America/New_York
West New York,NJ,New Jersey,America/New_York
Glendora,CA,California,America/Los_Angeles
Smyrna,TN,Tennessee,America/Chicago
Florissant,MO,Missouri,America/Chicago
Delano,CA,California,America/Los_Angeles
Kannapolis,NC,North Carolina,America/New_York
Hoffman Estates,IL,Illinois,America/Chicago
Beaumont,CA,California,America/Los_Angeles
Placentia,CA,California,America/Los_Angeles
Aliso Viejo,CA,California,America/Los_Angeles
Wheaton,MD,Maryland,America/New_York
Cathedral City,CA,California,America/Los_Angeles
Rosemead,CA,California,America/Los_Angeles
Burien,WA,Washington,America/Los_Angeles
Bozeman,MT,Montana,America/Denver
Florin,CA,California,America/Los_Angeles
Twin Falls,ID,Idaho,America/Boise
Enid,OK,Oklahoma,America/Chicago
Country Club,FL,Florida,America/New_York
Dunwoody,GA,Georgia,America/New_York
Levittown,PA,Pennsylvania,America/New_York
Palm Desert,CA,California,America/Los_Angeles
Covina,CA,California,America/Los_Angeles
Cuyahoga Falls,OH,Ohio,America/New_York
Lakewood,OH,Ohio,America/New_York
Marana,AZ,Arizona,America/Phoenix
Mishawaka,IN,Indiana,America/Indiana/Indianapolis
Columbus,IN,Indiana,America/Indiana/Indianapolis
Troy,NY,New York,America/New_York
North Bethesda,MD,Maryland,America/New_York
Milford city ,CT,Connecticut,America/New_York
Collierville,TN,Tennessee,America/Chicago
Grapevine,TX,Texas,America/Chicago
Summerville,SC,South Carolina,America/New_York
Cypress,CA,California,America/Los_Angeles
Downers Grove,IL,Illinois,America/Chicago
Murray,UT,Utah,America/Denver
Catalina Foothills,AZ,Arizona,America/Phoenix
East Honolulu,HI,Hawaii,Pacific/Honolulu
Draper,UT,Utah,America/Denver
Chesterfield,MO,Missouri,America/Chicago
Cerritos,CA,California,America/Los_Angeles
Bedford,TX,Texas,America/Chicago
St. Louis Park,MN,Minnesota,America/Chicago
Azusa,CA,California,America/Los_Angeles
Euclid,OH,Ohio,America/New_York
McLean,VA,Virginia,America/New_York
Coral Gables,FL,Florida,America/New_York
Lincoln,CA,California,America/Los_Angeles
Jeffersonville,IN,Indiana,America/Kentucky/Louisville
Ceres,CA,California,America/Los_Angeles
Biloxi,MS,Mississippi,America/Chicago
Lawrence,IN,Indiana,America/Indiana/Indianapolis
Poway,CA,California,America/Los_Angeles
Cedar Hill,TX,Texas,America/Chicago
Portage,MI,Michigan,America/Detroit
Rowland Heights,CA,California,America/Los_Angeles
Niagara Falls,NY,New York,America/Toronto
Dublin,OH,Ohio,America/New_York
El Dorado Hills,CA,California,America/Los_Angeles
Mooresville,NC,North Carolina,America/New_York
North Highlands,CA,California,America/Los_Angeles
Antelope,CA,California,America/Los_Angeles
Spring Hill,TN,Tennessee,America/Chicago
Everett,MA,Massachusetts,America/New_York
University,FL,Florida,America/New_York
Roswell,NM,New Mexico,America/Denver
Leesburg,VA,Virginia,America/New_York
Rancho Santa Margarita,CA,California,America/Los_Angeles
Tuckahoe,VA,Virginia,America/New_York
Titusville,FL,Florida,America/New_York
Glenview,IL,Illinois,America/Chicago
Wauwatosa,WI,Wisconsin,America/Chicago
Stillwater,OK,Oklahoma,America/Chicago
Minot,ND,North Dakota,America/Chicago
La Mirada,CA,California,America/Los_Angeles
Wilson,NC,North Carolina,America/New_York
Newark,CA,California,America/Los_Angeles
Roseville,MI,Michigan,America/Detroit
East Lansing,MI,Michigan,America/Detroit
Mentor,OH,Ohio,America/New_York
Bothell,WA,Washington,America/Los_Angeles
San Luis Obispo,CA,California,America/Los_Angeles
Burleson,TX,Texas,America/Chicago
East Providence,RI,Rhode Island,America/New_York
Middletown,CT,Connecticut,America/New_York
Brea,CA,California,America/Los_Angeles
Salina,KS,Kansas,America/Chicago
Potomac,MD,Maryland,America/New_York
Farmington,NM,New Mexico,America/Denver
Sicklerville,NJ,New Jersey,America/New_York
Ocoee,FL,Florida,America/New_York
Hilo,HI,Hawaii,Pacific/Honolulu
Oro Valley,AZ,Arizona,America/Phoenix
Fort Pierce,FL,Florida,America/New_York
Wake Forest,NC,North Carolina,America/New_York
Beavercreek,OH,Ohio,America/New_York
Strongsville,OH,Ohio,America/New_York
Rockwall,TX,Texas,America/Chicago
Attleboro,MA,Massachusetts,America/New_York
Winter Garden,FL,Florida,America/New_York
Pearl City,HI,Hawaii,Pacific/Honolulu
Haltom City,TX,Texas,America/Chicago
Altamonte Springs,FL,Florida,America/New_York
Hackensack,NJ,New Jersey,America/New_York
Westfield,IN,Indiana,America/Indiana/Indianapolis
Elmhurst,IL,Illinois,America/Chicago
Bountiful,UT,Utah,America/Denver
Littleton,CO,Colorado,America/Denver
Huntsville,TX,Texas,America/Chicago
Cleveland Heights,OH,Ohio,America/New_York
Morgan Hill,CA,California,America/Los_Angeles
Keller,TX,Texas,America/Chicago
Kyle,TX,Texas,America/Chicago
Little Elm,TX,Texas,America/Chicago
Whitney,NV,Nevada,America/Los_Angeles
Prescott,AZ,Arizona,America/Phoenix
Sayreville,NJ,New Jersey,America/New_York
Urbandale,IA,Iowa,America/Chicago
Ashburn,VA,Virginia,America/New_York
Sierra Vista,AZ,Arizona,America/Phoenix
Cutler Bay,FL,Florida,America/New_York
Palm Springs,CA,California,America/Los_Angeles
Riverton,UT,Utah,America/Denver
Lake Ridge,VA,Virginia,America/New_York
North Lauderdale,FL,Florida,America/New_York
Fairfield,OH,Ohio,America/New_York
West Lafayette,IN,Indiana,America/Indiana/Indianapolis
Goose Creek,SC,South Carolina,America/New_York
Salem,MA,Massachusetts,America/New_York
Los Banos,CA,California,America/Los_Angeles
Rohnert Park,CA,California,America/Los_Angeles
Fond du Lac,WI,Wisconsin,America/Chicago
Brentwood,TN,Tennessee,America/Chicago
Freeport,NY,New York,America/New_York
Lombard,IL,Illinois,America/Chicago
Plainfield,IL,Illinois,America/Chicago
Lompoc,CA,California,America/Los_Angeles
Trujillo Alto,PR,Puerto Rico,America/Puerto_Rico
Burke,VA,Virginia,America/New_York
Moorhead,MN,Minnesota,America/Chicago
Oakland Park,FL,Florida,America/New_York
Wilkes-Barre,PA,Pennsylvania,America/New_York
Campbell,CA,California,America/Los_Angeles
Mankato,MN,Minnesota,America/Chicago
Pittsfield,MA,Massachusetts,America/New_York
San Bruno,CA,California,America/Los_Angeles
Danville,CA,California,America/Los_Angeles
Concord,NH,New Hampshire,America/New_York
The Colony,TX,Texas,America/Chicago
Odenton,MD,Maryland,America/New_York
Greenacres,FL,Florida,America/New_York
West Babylon,NY,New York,America/New_York
Shakopee,MN,Minnesota,America/Chicago
Linden,NJ,New Jersey,America/New_York
Altadena,CA,California,America/Los_Angeles
North Miami Beach,FL,Florida,America/New_York
Gallatin,TN,Tennessee,America/Chicago
Wentzville,MO,Missouri,America/Chicago
Hicksville,NY,New York,America/New_York
Jefferson City,MO,Missouri,America/Chicago
Buffalo Grove,IL,Illinois,America/Chicago
Woonsocket,RI,Rhode Island,America/New_York
Oakley,CA,California,America/Los_Angeles
